 2.85394464e+01 -2.38440377e+01  2.85394464e+01  3.13991928e+00 
 2.91975583e+01 -2.38440385e+01  2.91975583e+01  3.13988069e+00 
 2.98708461e+01 -2.38440394e+01  2.98708461e+01  3.13984121e+00 
 3.05596598e+01 -2.38440402e+01  3.05596598e+01  3.13980082e+00 
 3.12643573e+01 -2.38440412e+01  3.12643573e+01  3.13975950e+00 
 3.19853049e+01 -2.38440421e+01  3.19853049e+01  3.13971723e+00 
 3.27228774e+01 -2.38440431e+01  3.27228774e+01  3.13967399e+00 
 3.34774581e+01 -2.38440442e+01  3.34774581e+01  3.13962974e+00 
 3.42494392e+01 -2.38440452e+01  3.42494392e+01  3.13958448e+00 
 3.50392221e+01 -2.38440464e+01  3.50392221e+01  3.13953817e+00 
 3.58472171e+01 -2.38440476e+01  3.58472171e+01  3.13949079e+00 
 3.66738442e+01 -2.38440488e+01  3.66738442e+01  3.13944233e+00 
 3.75195331e+01 -2.38440502e+01  3.75195331e+01  3.13939274e+00 
 3.83847234e+01 -2.38440515e+01  3.83847234e+01  3.13934201e+00 
 3.92698648e+01 -2.38440530e+01  3.92698648e+01  3.13929011e+00 
 4.01754173e+01 -2.38440545e+01  4.01754173e+01  3.13923702e+00 
 4.11018515e+01 -2.38440561e+01  4.11018515e+01  3.13918270e+00 
 4.20496491e+01 -2.38440577e+01  4.20496491e+01  3.13912712e+00 
 4.30193027e+01 -2.38440594e+01  4.30193027e+01  3.13907027e+00 
 4.40113162e+01 -2.38440612e+01  4.40113162e+01  3.13901211e+00 
 4.50262052e+01 -2.38440631e+01  4.50262052e+01  3.13895260e+00 
 4.60644974e+01 -2.38440651e+01  4.60644974e+01  3.13889172e+00 
 4.71267322e+01 -2.38440672e+01  4.71267322e+01  3.13882944e+00 
 4.82134619e+01 -2.38440693e+01  4.82134619e+01  3.13876572e+00 
 4.93252513e+01 -2.38440716e+01  4.93252513e+01  3.13870053e+00 
 5.04626783e+01 -2.38440740e+01  5.04626783e+01  3.13863384e+00 
 5.16263340e+01 -2.38440765e+01  5.16263340e+01  3.13856561e+00 
 5.28168234e+01 -2.38440791e+01  5.28168234e+01  3.13849581e+00 
 5.40347650e+01 -2.38440818e+01  5.40347650e+01  3.13842440e+00 
 5.52807921e+01 -2.38440846e+01  5.52807921e+01  3.13835134e+00 
 5.65555523e+01 -2.38440876e+01  5.65555523e+01  3.13827660e+00 
 5.78597080e+01 -2.38440907e+01  5.78597080e+01  3.13820013e+00 
 5.91939372e+01 -2.38440940e+01  5.91939372e+01  3.13812190e+00 
 6.05589334e+01 -2.38440974e+01  6.05589334e+01  3.13804187e+00 
 6.19554061e+01 -2.38441010e+01  6.19554061e+01  3.13795999e+00 
 6.33840810e+01 -2.38441048e+01  6.33840810e+01  3.13787622e+00 
 6.48457008e+01 -2.38441087e+01  6.48457008e+01  3.13779052e+00 
 6.63410251e+01 -2.38441128e+01  6.63410251e+01  3.13770285e+00 
 6.78708313e+01 -2.38441171e+01  6.78708313e+01  3.13761315e+00 
