 2.40000000e+00  3.30000000e+00  2.40000000e+00  0.00000000e+00  2.40000000e+00  2.40000000e+00  2.40000000e+00  3.45454211e-03 
 2.42000000e+00  3.30000000e+00  2.42000000e+00  0.00000000e+00  2.42000000e+00  2.42000000e+00  2.42000000e+00  2.67620454e-03 
 2.44000000e+00  3.30000000e+00  2.44000000e+00  0.00000000e+00  2.44000000e+00  2.44000000e+00  2.44000000e+00  2.02918103e-03 
 2.46000000e+00  3.30000000e+00  2.46000000e+00  0.00000000e+00  2.46000000e+00  2.46000000e+00  2.46000000e+00  1.50396122e-03 
 2.48000000e+00  3.30000000e+00  2.48000000e+00  0.00000000e+00  2.48000000e+00  2.48000000e+00  2.48000000e+00  1.08885312e-03 
 2.50000000e+00  3.30000000e+00  2.50000000e+00  0.00000000e+00  2.50000000e+00  2.50000000e+00  2.50000000e+00  7.70042562e-04 
 2.52000000e+00  3.30000000e+00  2.52000000e+00  0.00000000e+00  2.52000000e+00  2.52000000e+00  2.52000000e+00  5.32407889e-04 
 2.54000000e+00  3.30000000e+00  2.54000000e+00  0.00000000e+00  2.54000000e+00  2.54000000e+00  2.54000000e+00  3.60494973e-04 
 2.56000000e+00  3.30000000e+00  2.56000000e+00  0.00000000e+00  2.56000000e+00  2.56000000e+00  2.56000000e+00  2.39598110e-04 
 2.58000000e+00  3.30000000e+00  2.58000000e+00  0.00000000e+00  2.58000000e+00  2.58000000e+00  2.58000000e+00  1.56701414e-04 
 2.60000000e+00  3.30000000e+00  2.60000000e+00  0.00000000e+00  2.60000000e+00  2.60000000e+00  2.60000000e+00  1.01065082e-04 
 2.62000000e+00  3.30000000e+00  2.62000000e+00  0.00000000e+00  2.62000000e+00  2.62000000e+00  2.62000000e+00  6.43754382e-05 
 2.64000000e+00  3.30000000e+00  2.64000000e+00  0.00000000e+00  2.64000000e+00  2.64000000e+00  2.64000000e+00  4.05322352e-05 
 2.66000000e+00  3.30000000e+00  2.66000000e+00  0.00000000e+00  2.66000000e+00  2.66000000e+00  2.66000000e+00  2.52375685e-05 
 2.68000000e+00  3.30000000e+00  2.68000000e+00  0.00000000e+00  2.68000000e+00  2.68000000e+00  2.68000000e+00  1.55472002e-05 
 2.70000000e+00  3.30000000e+00  2.70000000e+00  0.00000000e+00  2.70000000e+00  2.70000000e+00  2.70000000e+00  9.48199380e-06 
 2.72000000e+00  3.30000000e+00  2.72000000e+00  0.00000000e+00  2.72000000e+00  2.72000000e+00  2.72000000e+00  5.73069388e-06 
 2.74000000e+00  3.30000000e+00  2.74000000e+00  0.00000000e+00  2.74000000e+00  2.74000000e+00  2.74000000e+00  3.43645735e-06 
 2.76000000e+00  3.30000000e+00  2.76000000e+00  0.00000000e+00  2.76000000e+00  2.76000000e+00  2.76000000e+00  2.04755677e-06 
 2.78000000e+00  3.30000000e+00  2.78000000e+00  0.00000000e+00  2.78000000e+00  2.78000000e+00  2.78000000e+00  1.21417191e-06 
 2.80000000e+00  3.30000000e+00  2.80000000e+00  0.00000000e+00  2.80000000e+00  2.80000000e+00  2.80000000e+00  7.17849741e-07 
 2.82000000e+00  3.30000000e+00  2.82000000e+00  0.00000000e+00  2.82000000e+00  2.82000000e+00  2.82000000e+00  4.24079636e-07 
 2.84000000e+00  3.30000000e+00  2.84000000e+00  0.00000000e+00  2.84000000e+00  2.84000000e+00  2.84000000e+00  2.51056249e-07 
 2.86000000e+00  3.30000000e+00  2.86000000e+00  0.00000000e+00  2.86000000e+00  2.86000000e+00  2.86000000e+00  1.49545359e-07 
 2.88000000e+00  3.30000000e+00  2.88000000e+00  0.00000000e+00  2.88000000e+00  2.88000000e+00  2.88000000e+00  9.01684991e-08 
 2.90000000e+00  3.30000000e+00  2.90000000e+00  0.00000000e+00  2.90000000e+00  2.90000000e+00  2.90000000e+00  5.55154652e-08 
 2.92000000e+00  3.30000000e+00  2.92000000e+00  0.00000000e+00  2.92000000e+00  2.92000000e+00  2.92000000e+00  3.53245082e-08 
 2.94000000e+00  3.30000000e+00  2.94000000e+00  0.00000000e+00  2.94000000e+00  2.94000000e+00  2.94000000e+00  2.35727733e-08 
 2.96000000e+00  3.30000000e+00  2.96000000e+00  0.00000000e+00  2.96000000e+00  2.96000000e+00  2.96000000e+00  1.67368225e-08 
 2.98000000e+00  3.30000000e+00  2.98000000e+00  0.00000000e+00  2.98000000e+00  2.98000000e+00  2.98000000e+00  1.27605450e-08 
 3.00000000e+00  3.30000000e+00  3.00000000e+00  0.00000000e+00  3.00000000e+00  3.00000000e+00  3.00000000e+00  1.04463675e-08 
 3.02000000e+00  3.30000000e+00  3.02000000e+00  0.00000000e+00  3.02000000e+00  3.02000000e+00  3.02000000e+00  9.09777064e-09 
 3.04000000e+00  3.30000000e+00  3.04000000e+00  0.00000000e+00  3.04000000e+00  3.04000000e+00  3.04000000e+00  8.31009216e-09 
 3.06000000e+00  3.30000000e+00  3.06000000e+00  0.00000000e+00  3.06000000e+00  3.06000000e+00  3.06000000e+00  7.84842623e-09 
 3.08000000e+00  3.30000000e+00  3.08000000e+00  0.00000000e+00  3.08000000e+00  3.08000000e+00  3.08000000e+00  7.57649705e-09 
 3.10000000e+00  3.30000000e+00  3.10000000e+00  0.00000000e+00  3.10000000e+00  3.10000000e+00  3.10000000e+00  7.41528983e-09 
 3.12000000e+00  3.30000000e+00  3.12000000e+00  0.00000000e+00  3.12000000e+00  3.12000000e+00  3.12000000e+00  7.31901154e-09 
 3.14000000e+00  3.30000000e+00  3.14000000e+00  0.00000000e+00  3.14000000e+00  3.14000000e+00  3.14000000e+00  7.26113816e-09 
 3.16000000e+00  3.30000000e+00  3.16000000e+00  0.00000000e+00  3.16000000e+00  3.16000000e+00  3.16000000e+00  7.22631813e-09 
 3.18000000e+00  3.30000000e+00  3.18000000e+00  0.00000000e+00  3.18000000e+00  3.18000000e+00  3.18000000e+00  7.20567603e-09 
 3.20000000e+00  3.30000000e+00  3.20000000e+00  0.00000000e+00  3.20000000e+00  3.20000000e+00  3.20000000e+00  7.19409175e-09 
 3.22000000e+00  3.30000000e+00  3.22000000e+00  0.00000000e+00  3.22000000e+00  3.22000000e+00  3.22000000e+00  7.18862212e-09 
 3.24000000e+00  3.30000000e+00  3.24000000e+00  0.00000000e+00  3.24000000e+00  3.24000000e+00  3.24000000e+00  7.18758645e-09 
 3.26000000e+00  3.30000000e+00  3.26000000e+00  0.00000000e+00  3.26000000e+00  3.26000000e+00  3.26000000e+00  7.19003621e-09 
 3.28000000e+00  3.30000000e+00  3.28000000e+00  0.00000000e+00  3.28000000e+00  3.28000000e+00  3.28000000e+00  7.19544890e-09 
 3.30000000e+00  3.30000000e+00  3.30000000e+00  0.00000000e+00  3.30000000e+00  3.30000000e+00  3.30000000e+00  7.20355018e-09 
