 1.58489319e+02  0.00000000e+00  0.00000000e+00  1.58489319e+02  1.67973692e+02 -2.03621265e+00  1.58489319e+02  0.00000000e+00  0.00000000e+00  1.58489319e+02  1.00000000e+00  0.00000000e+00  1.58489319e+02  0.00000000e+00  0.00000000e+00  1.58489319e+02  0.00000000e+00  0.00000000e+00 
 1.77827941e+02  0.00000000e+00  0.00000000e+00  1.77827941e+02  1.67967302e+02 -2.28458127e+00  1.77827941e+02  0.00000000e+00  0.00000000e+00  1.77827941e+02  1.00000000e+00  0.00000000e+00  1.77827941e+02  0.00000000e+00  0.00000000e+00  1.77827941e+02  0.00000000e+00  0.00000000e+00 
 1.99526231e+02  0.00000000e+00  0.00000000e+00  1.99526231e+02  1.67959259e+02 -2.56321960e+00  1.99526231e+02  0.00000000e+00  0.00000000e+00  1.99526231e+02  1.00000000e+00  0.00000000e+00  1.99526231e+02  0.00000000e+00  0.00000000e+00  1.99526231e+02  0.00000000e+00  0.00000000e+00 
 2.23872114e+02  0.00000000e+00  0.00000000e+00  2.23872114e+02  1.67949134e+02 -2.87580634e+00  2.23872114e+02  0.00000000e+00  0.00000000e+00  2.23872114e+02  1.00000000e+00  0.00000000e+00  2.23872114e+02  0.00000000e+00  0.00000000e+00  2.23872114e+02  0.00000000e+00  0.00000000e+00 
 2.51188643e+02  0.00000000e+00  0.00000000e+00  2.51188643e+02  1.67936389e+02 -3.22646294e+00  2.51188643e+02  0.00000000e+00  0.00000000e+00  2.51188643e+02  1.00000000e+00  0.00000000e+00  2.51188643e+02  0.00000000e+00  0.00000000e+00  2.51188643e+02  0.00000000e+00  0.00000000e+00 
 2.81838293e+02  0.00000000e+00  0.00000000e+00  2.81838293e+02  1.67920347e+02 -3.61980516e+00  2.81838293e+02  0.00000000e+00  0.00000000e+00  2.81838293e+02  1.00000000e+00  0.00000000e+00  2.81838293e+02  0.00000000e+00  0.00000000e+00  2.81838293e+02  0.00000000e+00  0.00000000e+00 
 3.16227766e+02  0.00000000e+00  0.00000000e+00  3.16227766e+02  1.67900156e+02 -4.06099985e+00  3.16227766e+02  0.00000000e+00  0.00000000e+00  3.16227766e+02  1.00000000e+00  0.00000000e+00  3.16227766e+02  0.00000000e+00  0.00000000e+00  3.16227766e+02  0.00000000e+00  0.00000000e+00 
 3.54813389e+02  0.00000000e+00  0.00000000e+00  3.54813389e+02  1.67874743e+02 -4.55582716e+00  3.54813389e+02  0.00000000e+00  0.00000000e+00  3.54813389e+02  1.00000000e+00  0.00000000e+00  3.54813389e+02  0.00000000e+00  0.00000000e+00  3.54813389e+02  0.00000000e+00  0.00000000e+00 
 3.98107171e+02  0.00000000e+00  0.00000000e+00  3.98107171e+02  1.67842762e+02 -5.11074838e+00  3.98107171e+02  0.00000000e+00  0.00000000e+00  3.98107171e+02  1.00000000e+00  0.00000000e+00  3.98107171e+02  0.00000000e+00  0.00000000e+00  3.98107171e+02  0.00000000e+00  0.00000000e+00 
 4.46683592e+02  0.00000000e+00  0.00000000e+00  4.46683592e+02  1.67802517e+02 -5.73297910e+00  4.46683592e+02  0.00000000e+00  0.00000000e+00  4.46683592e+02  1.00000000e+00  0.00000000e+00  4.46683592e+02  0.00000000e+00  0.00000000e+00  4.46683592e+02  0.00000000e+00  0.00000000e+00 
 5.01187234e+02  0.00000000e+00  0.00000000e+00  5.01187234e+02  1.67751879e+02 -6.43056731e+00  5.01187234e+02  0.00000000e+00  0.00000000e+00  5.01187234e+02  1.00000000e+00  0.00000000e+00  5.01187234e+02  0.00000000e+00  0.00000000e+00  5.01187234e+02  0.00000000e+00  0.00000000e+00 
 5.62341325e+02  0.00000000e+00  0.00000000e+00  5.62341325e+02  1.67688173e+02 -7.21247526e+00  5.62341325e+02  0.00000000e+00  0.00000000e+00  5.62341325e+02  1.00000000e+00  0.00000000e+00  5.62341325e+02  0.00000000e+00  0.00000000e+00  5.62341325e+02  0.00000000e+00  0.00000000e+00 
